zip_3,Asian,Bachelors_Degree_pct,Black,Families,Family_Households,Family_Poverty_pct,Female_0to9_Years,Female_10to19_Years,Female_20to29_Years,Female_30to39_Years,Female_40to49_Years,Female_50to59_Years,Female_60to69_Years,Female_70p_Years,From_100000_to_149999,From_150000_to_199999,From_200000_or_more,From_25000_to_49999,From_50000_to_74999,From_75000_to_99999,Graduate_Degree_pct,High_School_pct,Hispanic,Householder_living_with_unrelated,Households,Households.1,Househoulder_living_alone,Housing_Units,Islander,Less_than_24999,Male_0to9_Years,Male_10to19_Years,Male_20to29_Years,Male_30to39_Years,Male_40to49_Years,Male_50to59_Years,Male_60to69_Years,Male_70p_Years,Married_couple_child_under_18,Married_couple_families,Married_couple_no_child_under_18,Median_household_inc,Native,No_Diploma_pct,Non_families,Other,Population_25_Years_and_Over,Single_parent_child_under_18,Single_parent_families,Single_parent_no_child_under_18,Some_College_pct,Two,Unemployment_Rate_pct,White,labor_over_16_years,nonwhite_pct
285,0.016370955596530432,0.11442857142857142,0.20126465835500795,0.2577061938545826,0.2577061938545826,0.13042857142857142,0.06566291787250844,0.05897329442076856,0.07351666198576191,0.05844007831357177,0.058800304462326855,0.06517854598887166,0.05586965104872618,0.05488666104958096,0.03649477570325506,0.011024548292690868,0.0076237692273250866,0.10835887479190326,0.07442231529760378,0.0426043740002198,0.058469387755102055,0.3025306122448979,0.08858510495402537,0.01832472453893088,0.37570773244762473,0.37570773244762473,0.09967681405411126,0.4635133650006716,0.0010481156305585744,0.0951790751346269,0.07219990312562327,0.06392487758416471,0.10611204050814274,0.06135445031931911,0.05451422384493587,0.058554048168545134,0.05099336939665173,0.0410189719105011,0.07598533045152414,0.19168712018528242,0.11570178973375828,4.444911856528234,0.003940100700507573,0.1479387755102041,0.11800153859304215,0.0010582915104669101,0.6383573687616768,0.03690181089958849,0.06601907366930018,0.0291172627697117,0.37667346938775514,0.03018165980812361,0.10020408163265308,0.6575511134447796,0.43689529833644714,0.34244888655522043
286,0.019587496370482144,0.12250746268656718,0.06878233840910497,0.2595291702168508,0.2595291702168508,0.13558208955223874,0.05339952939235128,0.06325119119586069,0.06101874021220184,0.0552511785024649,0.06685928894770163,0.07479742133664631,0.06567086976734592,0.06692910262451825,0.02981520002411745,0.008882203700442206,0.007344716136003389,0.10967411292996895,0.07060225402975649,0.04242767541082969,0.058701492537313445,0.33023880597014926,0.06749871876036297,0.02190721445016176,0.3889621403603972,0.3889621403603972,0.10752575569338468,0.48630937930881285,0.00021896107728850027,0.12021597812927906,0.055890608315126246,0.06547094878373469,0.06564548297577624,0.056425317612562656,0.06801597463859523,0.07196679407662686,0.06009053564543537,0.04931701597305192,0.06464746473219316,0.1962732189975708,0.13162575426537765,4.184139919301736,0.0029512145199754383,0.1844029850746269,0.12943297014354643,0.001408966932117306,0.6891466706016194,0.03139711447380321,0.06325595121928,0.031858836745476786,0.3041492537313433,0.013272531967523947,0.08680597014925373,0.8262797719631447,0.47598964853573744,0.17372022803685527
287,0.007398499240753261,0.1551896551724138,0.025238026623513373,0.2709328574648179,0.2709328574648179,0.11982758620689657,0.048595485899439524,0.05569102537103335,0.05297362402692647,0.0536552835075352,0.06294912862120053,0.07669130985764586,0.07738590054791383,0.08290752707241109,0.03616120415424347,0.010762461067822348,0.009319707532983822,0.11450031958561015,0.07970058707691853,0.04586700066133901,0.09125862068965518,0.307896551724138,0.05993430945493104,0.020664073035472155,0.40937069344535454,0.40937069344535454,0.11777376294506453,0.5352800345817492,0.0005800571190003805,0.11305941336643723,0.0516638772200116,0.06167817544326339,0.054965030314450075,0.05503338099407751,0.06460062882625257,0.06899724011039558,0.06925032235658365,0.06296205983085978,0.060575327990896426,0.2138859023952295,0.15331057440433307,4.734139871352937,0.01686414471131998,0.1334137931034483,0.1384378359805367,0.001862094190931158,0.7255406169295396,0.029593996963013045,0.05704695506958838,0.027452958106575335,0.31220689655172423,0.015840731832574086,0.06136206896551725,0.8722821368269768,0.4532850814481477,0.12771786317302325
288,0.014782518756613546,0.26080000000000003,0.09727183763097805,0.21910429711430596,0.21910429711430596,0.1044,0.05237530730612862,0.04737089164525137,0.08073101066919142,0.07717461353022143,0.05801621462498707,0.06946510832292405,0.07000612623220807,0.07192355735187646,0.04422821408396916,0.01581681770083301,0.014885948651035492,0.12026509877554917,0.07263961046710532,0.04344851180294218,0.17079999999999998,0.1998,0.06701461543969639,0.04525455688246386,0.42703020948531695,0.42703020948531695,0.16267135548854714,0.47755969098330003,0.0008672198839993953,0.1157460080038826,0.05496105466667728,0.05138078909053298,0.06820803729841116,0.07446952398380129,0.056584108394529355,0.060737216462856736,0.05571688851052996,0.05087955190987278,0.05201728074851419,0.164978637748729,0.11296135700021481,1.769613888247977,0.004073546611079728,0.08719999999999999,0.207925912371011,0.0010502112356689925,0.7264040608167779,0.03117217894962964,0.05412565936557694,0.0229534804159473,0.281,0.02272275218992911,0.069,0.7922172982520348,0.5210957203892147,0.2077827017479652
289,0.004692731538846854,0.11416666666666667,0.011072737338852126,0.2695156995597269,0.2695156995597269,0.13416666666666666,0.05024913659012417,0.04819277108433735,0.041812765284332074,0.042946402678547886,0.06200732909757191,0.07400279454799505,0.11059555508686826,0.08628826026205479,0.024017294561176874,0.006696369723972476,0.0029263662966966335,0.1304210276554797,0.07508370462154966,0.03237457488597717,0.0715,0.3195,0.029474572249611135,0.01592365083968258,0.4089003717276107,0.4089003717276107,0.1234610213282012,0.6559278690253355,0.0,0.13738103398275817,0.043394584904168094,0.059160053781867075,0.04231367483061348,0.04589913263557512,0.05620732382483984,0.07708734280667529,0.07982916348105772,0.08001370910337191,0.046004587276897525,0.21742110674646067,0.17141651946956316,5.642456038596399,0.009728190661991511,0.15933333333333333,0.13938467216788378,0.0002900002636366033,0.7571643246948406,0.01937729034299122,0.05209459281326619,0.032717302470274975,0.33549999999999996,0.015159104690095173,0.11516666666666665,0.9295826632569666,0.39092035538214126,0.07041733674303341
290,0.012659181674327481,0.11895454545454545,0.27435077167576605,0.2598351840307985,0.2598351840307985,0.16554545454545458,0.060633461432195515,0.06334385981737349,0.06009001171385317,0.06152627168375793,0.07200708768036022,0.07716529320025665,0.05939129064741302,0.0514930025140258,0.046142991211185015,0.014885498797788754,0.01266146507650539,0.09038619181034975,0.06807735253217885,0.0492347177600738,0.06125,0.36472727272727273,0.03778117243568227,0.016038616897632797,0.3691804641243267,0.3691804641243267,0.09330666319589535,0.42378117700248663,0.00035392733757589457,0.08779224693624513,0.06423210326458009,0.0728610800948982,0.06329819177381531,0.060759048551980506,0.06802940108644276,0.07022146717723539,0.055299433944600095,0.03964899541721183,0.07292958216023547,0.19093123991021663,0.11800165774998116,4.243394688349854,0.0022971025909764515,0.17388636363636367,0.10934528009352815,0.0006713202403052452,0.6739735536359754,0.03477621516955403,0.0689039441205819,0.03412772895102787,0.28109090909090917,0.019936384415323454,0.10145454545454542,0.6519501396300432,0.48362914808548146,0.3480498603699568
291,0.007779957062929814,0.10262790697674419,0.4251315527452173,0.2521475354830966,0.2521475354830966,0.16811627906976745,0.06386820992790174,0.06104211051794546,0.06805007324398567,0.06019646301110526,0.06335263773824755,0.07431877637533656,0.06514213697852873,0.06492663325904366,0.03138170618932138,0.00798727709686483,0.005251198227959289,0.1088266504447833,0.07078615211289122,0.03927350695476877,0.05693023255813954,0.3557209302325581,0.05121077627713233,0.01772313500626052,0.3862999648101521,0.3862999648101521,0.11642929432079502,0.4615244023863627,9.82042266007971e-05,0.12279347378356334,0.06443834002122302,0.06435650316572236,0.06982866090353344,0.056685661910126764,0.056595641369076036,0.06423647577765472,0.058374229028623804,0.04458744677194523,0.053791365120586604,0.16293445140663915,0.10914308628605254,4.515479441217951,0.002580588843454279,0.18795348837209305,0.13415242932705554,0.0010366001696750803,0.673143599130347,0.04122395201086793,0.08921308407645745,0.04798913206558951,0.2967674418604651,0.017322134414307265,0.10632558139534885,0.4948401862606831,0.4601031689958345,0.505159813739317
292,0.027428442572745862,0.23579999999999998,0.47352078083147703,0.22604010811700284,0.22604010811700284,0.13570000000000002,0.06297175489010035,0.06402001444404153,0.09722302636189942,0.0697062130709434,0.06181074648878759,0.06596112297851982,0.054509496804941444,0.047004080289368394,0.044206689968095125,0.0152180471290182,0.01253645292126169,0.10342116570119117,0.0708215124800785,0.045242760457455594,0.1736,0.19989999999999994,0.04824736487660096,0.032264453945143115,0.38925777738501904,0.38925777738501904,0.13095321532287307,0.44444681454033513,0.0011427248044416952,0.09781114872791875,0.06278587165524449,0.06171932850443225,0.09744242952435223,0.06616224254410157,0.0555211891651405,0.05692597885806749,0.04500507369813172,0.031231430721927824,0.0543784643606988,0.1397872398777437,0.08540877551704489,1.481541185325585,0.001106157610699561,0.0969,0.1632176692680162,0.00350740333309971,0.6352574787529368,0.046827338852948076,0.08625286823925915,0.039425529386311074,0.29410000000000003,0.02189460725310288,0.09090000000000001,0.42315251871783227,0.5153780286016401,0.5768474812821678
293,0.01657550307708565,0.12087878787878789,0.22348246589542436,0.2581204365788242,0.2581204365788242,0.14533333333333331,0.061043542145757745,0.06590196601367705,0.06770343234688794,0.060162937094607176,0.06603028274970185,0.07245618360866918,0.06065355990881964,0.061755574229973784,0.035020404877042374,0.00961872317299612,0.007326634025572771,0.10444479109532172,0.06835004805587565,0.0419771847811319,0.06936363636363638,0.3199393939393939,0.050113975453763206,0.016308805547308618,0.38130450316263015,0.38130450316263015,0.1068752610364973,0.4370493189148933,0.0003472099915965118,0.11456671715468959,0.06405017939182898,0.06709707286880998,0.06422630040205911,0.05629330689840837,0.0658566777539036,0.06805315835291631,0.05567185133373925,0.04304397490024003,0.06068878411086566,0.17771113135104943,0.11702234724018377,3.5054522032738378,0.0011196264221771577,0.18784848484848488,0.12318406658380593,0.0007673844017169282,0.672357052640054,0.04072420959406623,0.08040930522777479,0.039685095633708554,0.3022121212121212,0.015398008322975741,0.08096969696969697,0.6921958264352605,0.46952351718689456,0.30780417356473955
294,0.015905267277615976,0.17147999999999994,0.2761839048911524,0.24402774177480266,0.24402774177480266,0.13720000000000002,0.06346350314877784,0.05949258677564132,0.07403185882089833,0.07204195320799216,0.06428437098143264,0.07114230239449434,0.060504058594206656,0.049447756718155156,0.049337206406327036,0.017087011990261407,0.018033678453617155,0.09030816852442018,0.07069755976070305,0.04674880427766172,0.10166000000000001,0.29294000000000003,0.05137793974880936,0.02598948882552365,0.3791481780800333,0.3791481780800333,0.10913094747970703,0.43703969137402604,0.000984787260537859,0.08693574866704279,0.06665294317968111,0.059684461454791275,0.07461891909750283,0.06804054019710994,0.06283832207499124,0.06400227708228501,0.05305144274510402,0.03670270352693616,0.06409757907524029,0.17237970347102566,0.10828212439578537,3.2416693351224692,0.0031004915041450013,0.14034000000000002,0.13512043630523068,0.0012884829447553407,0.6825566856254098,0.036940323162704645,0.07164803830377701,0.03470771514107236,0.29366,0.02119008046029592,0.08696000000000001,0.6299690459126881,0.5082074076333084,0.3700309540873119
295,0.009133874432246154,0.10307547169811322,0.2987717346512116,0.25873122015943145,0.25873122015943145,0.18613207547169813,0.056946710763661944,0.0589980965434376,0.06320049390244822,0.05893167934379807,0.06463903006736817,0.07492312963882629,0.07677375433787335,0.06559755101671147,0.03346068328203611,0.009538415557323326,0.008508948962910523,0.10977555514967267,0.0708882847607245,0.03978390258408191,0.05115094339622643,0.37177358490566037,0.04011900754589957,0.020160639054219078,0.39132259286709464,0.39132259286709464,0.11243073365344411,0.5414979191793249,0.00037284200706739384,0.11936680257034563,0.058493929618901125,0.06081702212447489,0.061505345829830076,0.055918753651059125,0.061315151121771404,0.06593416546033912,0.06555377604422177,0.050451410535277345,0.054404743395639714,0.17991211796902243,0.1255073745733827,2.9658630688670886,0.005560930988001129,0.189754716981132,0.1325913727076632,0.0016015602003988051,0.7017988494729644,0.03732042827017913,0.07881910219040905,0.04149867392022993,0.2842075471698114,0.014436684030739088,0.10183018867924529,0.6300033661444363,0.4641098057447859,0.3699966338555637
296,0.015733428502579024,0.14555357142857145,0.16691628258351965,0.2595731008600819,0.2595731008600819,0.12703571428571425,0.06242939834938298,0.06160073451135778,0.06702721169361603,0.06377356226824103,0.06690011601293733,0.07233879438054074,0.06048635958316684,0.05965566221425078,0.041707718571525894,0.014444169917774178,0.012291677469799525,0.10093532253325077,0.06911768144941947,0.04391714988444461,0.08857142857142854,0.30407142857142866,0.06407859190186993,0.019794389691625208,0.3860841414076711,0.3860841414076711,0.10671665085596399,0.43790765939577697,0.0004097564745081651,0.10367042158145665,0.06465001408220142,0.06441107420252544,0.06684521067888412,0.06001661394737832,0.06524685539866865,0.06670794734375111,0.05425053710634655,0.04365990822675089,0.07073332174220726,0.19110818282662828,0.12037486108442101,2.582307671190256,0.0019521896552250051,0.16441071428571427,0.1265110405475892,0.0012374035470879329,0.6773955756468407,0.03569253419636385,0.06846491803345361,0.032772383837089775,0.2974821428571429,0.015732411737133595,0.08133928571428574,0.7339399355980767,0.4840505088402672,0.2660600644019233
297,0.012896452676147158,0.12486956521739134,0.20899714093104926,0.2634713307060808,0.2634713307060808,0.1318695652173913,0.06358164333847592,0.06561469982440574,0.06072523894408961,0.06541485809905222,0.0754335899301087,0.0694676482892216,0.06385076352861867,0.05301667745811984,0.04741844459188323,0.017903154035337345,0.014340642211368597,0.09386432612037933,0.06779697146526617,0.0454866412467992,0.05882608695652173,0.35999999999999993,0.048412324105974736,0.016219154429691685,0.3778181013970269,0.3778181013970269,0.09812761626125442,0.4176665414325188,0.000559556830989856,0.09100792172599301,0.06528962395116401,0.06904931294414823,0.05642198045814382,0.05872149257787832,0.07193236290191501,0.06851906623287689,0.05290743064825991,0.0400536108735215,0.07577198858504065,0.19301513201544376,0.11724314343040312,2.938808463696752,0.0061044985704655245,0.1731304347826087,0.1143467706909461,0.002318164014100832,0.6777299045822376,0.03757290892279981,0.07045619869063702,0.03288328976783721,0.2827826086956522,0.019019603140979013,0.09569565217391306,0.7016922597302936,0.4933905680034746,0.2983077402697064
298,0.0069182191774656,0.10103125000000002,0.3039875409039146,0.26169053009672905,0.26169053009672905,0.18799999999999997,0.05631799502176291,0.060819113549717106,0.05895565047914407,0.058973654953255884,0.06089113144616437,0.07623094338943227,0.07036148482898,0.06542375780381425,0.0454207870655858,0.012508608389184713,0.00839908717316253,0.09962775749773818,0.0638168584893346,0.04455657230821859,0.05299999999999999,0.35865625,0.04749130158844473,0.013638389139701215,0.3840489361606359,0.3840489361606359,0.10872001692420566,0.45160622414670043,0.00036008948223633573,0.1097192652374115,0.059306737724324494,0.0639248853340055,0.06384836631903028,0.059122191864678375,0.06255654530150742,0.07018594120638978,0.06238550279744517,0.05069609798034812,0.05696165497126036,0.18474390886135206,0.12778225389009168,5.4017068241458,0.002079516759914839,0.21003125,0.12235840606390688,0.000733682320056534,0.6961609960075079,0.03911472000792197,0.07694662123537699,0.03783190122745502,0.27715625000000005,0.01835106023846926,0.1120625,0.6200785895294981,0.4519753158659927,0.3799214104705019
299,0.010486905082994664,0.12869565217391304,0.2496742842252993,0.2606777630983456,0.2606777630983456,0.1274782608695652,0.05940141440646586,0.051639093207283236,0.05842312421999644,0.05420367635966336,0.05758197751761151,0.06865402813270004,0.08120722837590115,0.07744035401304691,0.04810536276737265,0.0172892218935858,0.01963894692090021,0.10041188759720045,0.07365062240284527,0.045175063657433866,0.08434782608695653,0.34208695652173915,0.10561876854294192,0.018706371229125617,0.3831240371384555,0.3831240371384555,0.10373990281098427,0.5204412363027945,9.600043885914907e-05,0.07885293189911725,0.06261514338351261,0.05212366685104846,0.06761630910312733,0.05809397985819364,0.05406653287557886,0.05913627033723583,0.06947231758773754,0.06832488377089724,0.05677740241098245,0.2012534914445323,0.14447608903354986,4.527440125440574,0.0016594361574224338,0.1636956521739131,0.1224462740401099,0.0011017193221454728,0.7129678307100833,0.033047008214894695,0.059424271653813275,0.026377263438918577,0.28108695652173915,0.015405784712158685,0.09073913043478261,0.6159571015181784,0.45379407448719766,0.3840428984818216
300,0.08363289541768204,0.24228813559322035,0.31659030323936904,0.24622167537317893,0.24622167537317893,0.11845762711864408,0.06982898918502606,0.07299637793151029,0.06161316103603796,0.07432284737959312,0.08017306007578849,0.07155762606796373,0.050311487643811145,0.03627575878150952,0.05235263680096725,0.02368561265213627,0.02578866656306515,0.07660820011714942,0.062397430226938555,0.04392675941848809,0.13723728813559324,0.23037288135593226,0.12654911309699662,0.017997633103759198,0.34449355080544486,0.34449355080544486,0.08027424232850676,0.37396448289464923,0.000442298792473065,0.05973424502670016,0.0731586110793286,0.07440695245885683,0.06156321030368338,0.0672161816464786,0.07319703471960134,0.06548412932885,0.042493557636314266,0.02540101472564667,0.08512330573092863,0.17836296507547256,0.09323965934454392,1.6155620866256701,0.0017683413112195322,0.11310169491525417,0.09827187543226595,0.0036024297402391147,0.6493932480271596,0.0384842642385203,0.06785871029770636,0.029374446059186068,0.27679661016949164,0.019463708444833045,0.08016949152542378,0.4479509099571875,0.5225794387416173,0.5520490900428126
301,0.016219518063052888,0.14207547169811327,0.19918005312446735,0.2569563774234878,0.2569563774234878,0.11009433962264155,0.0674111486351481,0.0725164474623158,0.06416854989124735,0.06885465964538562,0.07822198589600034,0.07094244958109637,0.049589904230792126,0.042524855710064695,0.051615712902786465,0.01936506719666084,0.013618751615794457,0.08266098613821658,0.06945489925190246,0.04746704594850499,0.08266037735849056,0.329377358490566,0.08838609760254841,0.01788893446867785,0.3529669860060986,0.3529669860060986,0.07812167411393298,0.3858423376070502,0.00015984641695285427,0.06878452295223283,0.06998337107937924,0.07467111191940479,0.06295175981934092,0.061896447250274635,0.07408636762881704,0.06597579305434696,0.045061194264775804,0.0311439539316102,0.08422275087528146,0.1916297565522759,0.10740700567699443,2.3453269797101073,0.0014916280439120943,0.15694339622641515,0.09601060858261083,0.0031112963299751994,0.6497308300514526,0.035208619962697064,0.06532662087121191,0.03011800090851484,0.28879245283018873,0.017712777192852254,0.08058490566037735,0.6737387832262389,0.507382702497274,0.3262612167737611
302,0.029101485489746948,0.13787999999999995,0.4213425032849674,0.24799744722120196,0.24799744722120196,0.13356000000000007,0.06678292993065658,0.07517972121881691,0.06506983026141881,0.06758115532521418,0.07772864385554434,0.07248233637102441,0.05314947156129224,0.043898540539342,0.04299427070830935,0.014649556878861584,0.011073931288989406,0.08541493741932188,0.06739220342022229,0.044817270975348523,0.07201999999999999,0.34882,0.07527708929230763,0.012399486744927461,0.3439175321338743,0.3439175321338743,0.08352059816774494,0.3861396065365791,0.00014074988841233162,0.07757536144282132,0.07063427105536388,0.07698922492121381,0.06293930112860202,0.05841023965078603,0.06770455248765787,0.06532048074763255,0.04549113516713085,0.0306381657783035,0.06964034547349322,0.16822214574168926,0.09858180026819602,2.450627156437717,0.0015415004902145086,0.15382,0.09592008491267241,0.0028217460505677717,0.6436106780963289,0.042805318803317456,0.0797753014795127,0.036969982676195244,0.2875,0.01975029427331122,0.09915999999999998,0.45002463123047215,0.48396559918480747,0.5499753687695279
303,0.050785405383771166,0.28805714285714284,0.44746304687154403,0.1950411081830878,0.1950411081830878,0.1601142857142857,0.06156537601927861,0.054606581100978886,0.09279306037415504,0.08833467095548352,0.06673154660717935,0.058157072650787935,0.04518845726876515,0.04228149889514517,0.04846826465117553,0.022780653138777772,0.03863516197866967,0.09116790212397545,0.06666413887677657,0.04110291685888402,0.21388571428571432,0.17742857142857144,0.09895770796864697,0.03940087166621377,0.409908515070894,0.409908515070894,0.1754665352215924,0.48631939046559786,0.00022118161538412927,0.10108947744263497,0.06555717755406837,0.055540810114529944,0.08934262717416262,0.08689383071812404,0.0708686960606501,0.05645186772075505,0.037550318817499886,0.02813640796843633,0.052089323668749986,0.12454104814807793,0.07245172447932795,2.157169549400387,0.0020748942014606414,0.10619999999999997,0.21486740688780614,0.002632061223071138,0.6827476233508805,0.03693206354021187,0.07050006003500989,0.03356799649479802,0.2146,0.018696165974684185,0.09054285714285715,0.3791695367614377,0.5535133119735087,0.6208304632385623
304,0.00735543081172592,0.08455882352941174,0.32015949389646264,0.23447384834714427,0.23447384834714427,0.18641176470588236,0.0628530695892364,0.07177225340817964,0.07578633164038136,0.0570346609640916,0.058905818408625146,0.06338768600196026,0.052321126258576135,0.05380468680388488,0.02503786866256794,0.00698565445959191,0.006375300721732157,0.09477857970239686,0.05674507707386617,0.03280317205738216,0.05594117647058825,0.3866470588235294,0.0657310879443999,0.02622739018087855,0.3582776441236746,0.3582776441236746,0.09757640559565178,0.42799607947964,0.0001024681457720752,0.1355519914461374,0.06316492916332532,0.0735498529804865,0.09187828566336986,0.06504945201817695,0.06304464047046245,0.06148088746324512,0.04924262674864118,0.036723692417357214,0.05968101220707476,0.15802370132763074,0.098342689120556,5.290220974783926,0.001973625590305622,0.22123529411764697,0.12380379577653033,0.0022988505747126436,0.630749354005168,0.04161988773055333,0.0764501470195135,0.03483025928896017,0.2514411764705883,0.013191659983961507,0.10358823529411768,0.5891873830526597,0.4195446850218302,0.4108126169473403
305,0.023387832024916018,0.12506896551724137,0.06368514767880853,0.25419448200747724,0.25419448200747724,0.12770689655172415,0.05973542027424753,0.07020938756279485,0.0599694668632862,0.059492195387599506,0.06959444162296777,0.06745742799625526,0.061656743907140106,0.057795740046136246,0.039556932980070854,0.014359446609842806,0.011430039956188926,0.08956488750466564,0.06607456448977844,0.0424266806992639,0.07448275862068962,0.34106896551724136,0.13795746165001316,0.015437896578942538,0.34775651812101893,0.34775651812101893,0.07812413953459912,0.4371745528639348,0.00024475460291625107,0.08434396588120835,0.06733046154599245,0.06961585765072294,0.06158331752626523,0.05865238115634312,0.06943994027987689,0.06611127768021588,0.05558071088974417,0.04577522961041186,0.07654088319698463,0.20113015437896578,0.12458927118198117,4.073964841001291,0.0017423468295100625,0.19082758620689658,0.09356203611354166,0.002364941350678276,0.6680745155388579,0.027282489643820865,0.053064327628511467,0.0257818379846906,0.26862068965517244,0.0144741753299598,0.07477586206896553,0.7561433405331979,0.461414436850253,0.24385665946680213
306,0.024796382861458695,0.11410526315789474,0.21074628998346567,0.24022994958051808,0.24022994958051808,0.14923684210526317,0.06151125762926371,0.066489415991345,0.08380452754700035,0.06458592745310171,0.06344791687929943,0.06463440772418298,0.05631876543713895,0.05399936720488273,0.03841678744207883,0.01172457082202127,0.011540856110555432,0.09318928739104697,0.06323358304925596,0.038085080324154405,0.08968421052631581,0.36263157894736847,0.0694875380187389,0.029565310579926105,0.3681617301843271,0.3681617301843271,0.09836647002388291,0.42795831717324295,6.378983037008309e-05,0.11197156504521423,0.0641878789115924,0.06608626426340607,0.0852946579844455,0.060383453428320646,0.06125354671456858,0.05970728122639776,0.05039651758558043,0.03789881401947376,0.06469309436812345,0.17150023474657577,0.1068071403784523,4.368434750658311,0.0011482169466614954,0.1841578947368421,0.12793178060380903,0.0015921941660372737,0.6417792769805466,0.03416072995978689,0.06872971483394232,0.034568984874155426,0.2492368421052632,0.012604870481128417,0.07215789473684209,0.6795607177121394,0.47422890853048644,0.32043928228786056
307,0.0099709328409953,0.09592592592592593,0.03721901519703945,0.25827625493176426,0.25827625493176426,0.13625925925925922,0.0636105816422809,0.06536983813208835,0.0618486060543439,0.06482329940805234,0.06770282432722714,0.06965241768610188,0.05549679282375622,0.056211915631823234,0.030592573055368995,0.009002933906881765,0.007227362828297111,0.10204503370322132,0.07000590044294108,0.036438634033863646,0.049296296296296296,0.3487407407407407,0.14440042526694746,0.014791893824656238,0.35777621278574323,0.35777621278574323,0.08470806402932275,0.40840310085950693,0.0003861119343936003,0.1024637748151693,0.06728408321527915,0.07465283914631195,0.06420878323077801,0.06381179490386629,0.06817594740176579,0.06679192645383379,0.04979756314425631,0.040560786798234764,0.0798191255924235,0.1952584366817214,0.1154393110892979,3.223730113196055,0.001596110602035517,0.22977777777777772,0.099499957853979,0.0008320440276369134,0.6655128626937018,0.03346937887641427,0.06301781825004282,0.029548439373628554,0.2761111111111111,0.011874301531667976,0.08222222222222224,0.7937210585992838,0.4705888750819128,0.20627894140071623
308,0.01913528702930544,0.10015789473684211,0.3383750756261344,0.25066375995639933,0.25066375995639933,0.15778947368421053,0.07193107896618449,0.0680960214403216,0.06422096331444972,0.07144107161607424,0.06700600509007636,0.0726910903663555,0.05657084856272844,0.044385665784986775,0.048305724585868785,0.015215228228423427,0.010740161102416537,0.07278109171637574,0.06170092551388271,0.04584568768531528,0.04610526315789473,0.40084210526315794,0.04875073126096891,0.010750161252418787,0.3383950759261389,0.3383950759261389,0.07698115471732075,0.4006360095401431,0.001745026175392631,0.0838062570938564,0.07518112771691575,0.07196107941619125,0.06236093541403121,0.06416596248943734,0.061545923188847836,0.06670600059000885,0.04849072736091042,0.03324549868248024,0.07544613169197538,0.183257748866233,0.10781161717425762,4.242948644229664,0.00298004470067051,0.19194736842105264,0.08773131596973954,0.002655039825597384,0.6487347310209653,0.0376955654334815,0.06740601109016635,0.02971044565668485,0.26110526315789473,0.021025315379730698,0.0921578947368421,0.5653334800022001,0.4432366485497282,0.4346665199977999
309,0.025883648989588507,0.15383333333333332,0.455641730560214,0.2246167616668224,0.2246167616668224,0.19316666666666665,0.06365420271180773,0.06322141511707396,0.08406407223618399,0.06670338803834104,0.05904108039521376,0.06684601122296922,0.06166239616786257,0.04981975380287509,0.032754152055986974,0.011045919747409422,0.011311493953268775,0.09813458710588051,0.061559117310028375,0.036541043509907396,0.08733333333333335,0.285,0.04727712668381424,0.020041016460682723,0.3639940393344907,0.3639940393344907,0.11933626120698558,0.43894498187701947,0.0012491823757088127,0.11264772565200927,0.06756896322780857,0.06931486772929137,0.08746243846301388,0.060767312733299564,0.05675910944116302,0.06010829525950043,0.04642630561689445,0.036580387836701374,0.046544338597276386,0.13571825527582831,0.08917391667855193,1.2111659199441311,0.0013918055603369841,0.14966666666666667,0.1393772776676683,0.002159019932819562,0.6527568077980456,0.045585320631673164,0.08889850639099409,0.043313185759320916,0.324,0.01822625938731047,0.11216666666666666,0.4481712265102074,0.4460515509041818,0.5518287734897926
310,0.013197120897167501,0.08516216216216212,0.3542657622003092,0.24366035167664093,0.24366035167664093,0.17736486486486477,0.06128634941300923,0.065462232118419,0.06595416515634593,0.06067605654640815,0.06389951250545566,0.07279684275157011,0.05647613200079893,0.05657414873391971,0.03545801554952249,0.011234936862428891,0.006629999778075321,0.09027341120423728,0.06054475111147277,0.03866852590230876,0.05847297297297298,0.3998783783783783,0.04458466796369312,0.015261020409672957,0.3577129922104438,0.3577129922104438,0.09879162012412987,0.4371065460382746,0.00042905437894378645,0.11490335180239826,0.06192623223677884,0.06956968804787655,0.07298732810084257,0.06372752087941352,0.06558798943638529,0.07020217338235403,0.05381673460027667,0.0390568940901458,0.058737914351868974,0.16777505714560478,0.1090371427937358,5.430622646673719,0.0015497740067021253,0.1957162162162162,0.11405264053380283,0.002065748884828489,0.6669187977600403,0.0379047351328959,0.07588529453103617,0.03798055939814027,0.2607972972972974,0.01526286978199599,0.09635135135135135,0.5686450018863598,0.4262655254806519,0.4313549981136402
